timepoint,Gen_Index,available
21,Elkhart 3,1.0
21,Elkhart 2,0.0
21,Elkhart 1,1.0
21,Tanners Ck 2,1.0
21,Tanners Ck 1,1.0
21,Tanners Ck 3,0.0
21,Tanners Ck 4,0.7
21,Twinbrnch 5,0.0
21,Twinbrnch 2,0.0
21,Twinbrnch 4,1.0
21,Twinbrnch 1,0.0
21,Twinbrnch 8,0.0
21,Twinbrnch 6,1.0
21,Twinbrnch 7,1.0
21,Twinbrnch 3,1.0
21,DR1,1.0
21,DR2,1.0
21,DR3,1.0
21,DR4,1.0
21,DR5,1.0
22,General Foods 1 NUG,0.0
22,Kent CT 2,0.0
22,Kent CT 1,0.0
22,LGP NUG (Logan),1.0
22,Kinsley Landfill,0.333333333
22,Cogentrix Portsmouth 2 (Lk.Kingman),1.0
22,Cogentrix Portsmouth 1 (Lk.Kingman),1.0
22,PCLP1 NUG,0.0
22,Gilberton NUG,1.0
22,Harrisburg NUG,1.0
22,IUP NUG,1.0
22,Colver NUG,0.636363636
22,Grant Town,0.901234562
22,South River NUG,0.472537588
22,Mt Carmel Cogen (FosterWheeler),1.0
22,Cogentrix Hopewell 2 (James River),0.8478260870000001
22,Cogentrix Hopewell 1 (James River),0.8478260870000001
22,Edgecombe 2 (Rocky Mt),1.0
22,Edgecombe 1 (Rocky Mt),1.0
22,Camden County RR NUG,0.52173913
22,CPGP NUG (Chambers/Carneys PT),1.0
22,Ebensburg NUG,1.0
22,Baltimore Resco NUG (Bresco),0.6315789470000001
22,Hopewell Cogen 1 (HCF),0.28075000000000006
22,Cambria County NUG,1.0
22,Essex County RR NUG (Covanta),1.0
22,AES Beaver,0.0
22,Warrior Run,1.0
22,Del Resource Mgmt Inc NUG,1.0
22,Camden COGEN,0.628930818
22,Hopewell Coal (Polyester),1.0
22,Altavista (Hall Branch),0.6349206350000001
22,Southampton 1,1.0
22,Kenilworth NUG,0.0
22,Hazelton LM 200,0.0
22,Hazelton LM 400,0.0
22,Hazelton GT 100,0.0
22,Hazelton LM 300,0.0
22,Big Sandy 1,0.0
22,Big Sandy (AEP) 2,0.975
22,Big Sandy 4,1.0
22,Big Sandy (AEP) 1,0.925266893
22,Big Sandy 5,1.0
22,Big Sandy 3,0.5
22,Big Sandy 6,1.0
22,Big Sandy 2,0.0
22,Barkley 3,0.0
22,Barkley 2,1.0
22,Barkley 1,1.0
22,Barkley 4,1.0
22,Elmer Smith 1,1.0
22,Elmer Smith 2,1.0
22,Wolf Creek 6,1.0
22,Wolf Creek 5,1.0
22,Wolf Creek 4,1.0
22,Wolf Creek 1,1.0
22,Wolf Creek 2,1.0
22,Wolf Creek 3,1.0
22,Cooper 2,0.884955733
22,Cooper 1,1.0
22,Dale 2,0.0
22,Dale 3,0.0
22,Dale 4,0.0
22,Dale 1,0.0
22,Charles Crane CT 1,1.0
22,Charles Crane 1,0.89
22,Charles Crane 2,1.0
22,Gould St 3,0.0
22,Herbert Wagner 4,1.0
22,Herbert Wagner 2,1.0
22,Herbert Wagner 3,1.0
22,Herbert Wagner 1,1.0
22,Herbert Wagner CT 1,1.0
22,Notch Cliff 3,0.0
22,Notch Cliff 2,0.0
22,Notch Cliff 5,0.0
22,Notch Cliff 7,0.0
22,Notch Cliff 6,0.0
22,Notch Cliff 8,0.0
22,Notch Cliff 1,0.0
22,Notch Cliff 4,0.0
22,Perryman 2,1.0
22,Perryman 51,1.0
22,Perryman 1,0.409836066
22,Perryman 4,0.0
22,Perryman 3,0.0
22,Philadelphia Road 4,1.0
22,Philadelphia Road 1,1.0
22,Philadelphia Road 3,1.0
22,Philadelphia Road 2,1.0
22,Riverside 7,1.0
22,Riverside 1 (Zelda 1),1.0
22,Riverside 2 (Zelda 2),1.0
22,Riverside 8,1.0
22,Riverside 6,0.511811024
22,Riverside 3 (Zelda 3),1.0
22,Riverside 4,0.0
22,Westport 5,0.0
22,Crisfield 14,0.6818182
22,Vienna 10,1.0
22,Vienna 08,0.916666667
22,Deep Creek 2,1.0
22,Deep Creek 1,1.0
22,Chalk Point CT 1,1.0
22,Chalk Point SMECO CT,1.0
22,Chalk Point CT 2,0.0
22,Chalk Point CT 3,1.0
22,Chalk Point 2,1.0
22,Chalk Point 3,0.0
22,Chalk Point CT 6,0.0
22,Chalk Point CT 4,0.0
22,Chalk Point 4,0.0
22,Chalk Point 1,1.0
22,Chalk Point CT 5,1.0
22,Dickerson CT,0.0
22,Dickerson H CT 2,0.0
22,Dickerson 1,1.0
22,Dickerson 3,0.956043956
22,Dickerson H CT 1,0.0
22,Dickerson 2,1.0
22,Morgantown CT 5,1.0
22,Morgantown CT 4,1.0
22,Morgantown CT 6,0.0
22,Morgantown CT 3,1.0
22,Morgantown CT 2,1.0
22,Morgantown 2,1.0
22,Morgantown 1,1.0
22,Morgantown CT 1,1.0
22,Conowingo 10,1.0
22,Conowingo 01,1.0
22,Conowingo 11,1.0
22,Conowingo 09,1.0
22,Conowingo 07,1.0
22,Conowingo 04,1.0
22,Conowingo 05,1.0
22,Conowingo 06,0.0
22,Conowingo 02,1.0
22,Conowingo 08,1.0
22,Conowingo 03,1.0
22,Easton 12,1.0
22,Easton 11,1.0
22,Easton 07,1.0
22,Easton101,0.0
22,Easton 13,0.0
22,Easton 10,1.0
22,Easton102,1.0
22,Easton 14,1.0
22,Easton 08,1.0
22,Easton 09,0.0
22,Berr Sprg 12,1.0
22,Berr Sprg 09,0.0
22,Berr Sprg 01,0.0
22,Berr Sprg 02,1.0
22,Berr Sprg 05,1.0
22,Berr Sprg 07,0.0
22,Berr Sprg 04,0.0
22,Berr Sprg 10,0.0
22,Berr Sprg 11,1.0
22,Berr Sprg 08,1.0
22,Berr Sprg 06,1.0
22,Berr Sprg 03,1.0
22,Buchanan 10,1.0
22,Buchanan 01,0.0
22,Buchanan 06,1.0
22,Buchanan 05,1.0
22,Buchanan 04,1.0
22,Buchanan 08,1.0
22,Buchanan 09,1.0
22,Buchanan 07,1.0
22,Buchanan 03,0.0
22,Buchanan 02,0.0
22,Constantine 2,0.0
22,Constantine 1,1.0
22,Constantine 4,1.0
22,Constantine 3,0.0
22,Mottville 1,1.0
22,Mottville 4,0.0
22,Mottville 2,1.0
22,Mottville 3,1.0
22,Clinton 1,1.0
22,England Diesel 4,0.0
22,England Diesel 2,0.0
22,England Diesel 3,0.0
22,England 2,1.0
22,England Diesel 1,0.0
22,England 1,0.0
22,England 3,1.0
22,Carll s Corner 1,0.0
22,Carll s Corner 2,0.0
22,Cedar Station 2,0.0
22,Cedar Station 1,0.0
22,Middle Station 1,1.0
22,Middle Station 3,0.0
22,Middle Station 2,1.0
22,Missouri Ave C,0.0
22,Missouri Ave B,1.0
22,Missouri Ave D,1.0
22,Deepwater 1,0.0
22,Deepwater 6/8,0.0
22,Werner C3,0.0
22,Werner C2,0.0
22,Werner C4,0.0
22,Werner C1,0.0
22,Oyster Creek 1,1.0
22,Sayreville C4,0.0
22,Sayreville C3,0.0
22,Sayreville C1,0.0
22,Sayreville C2,0.0
22,Gilbert 6,1.0
22,Gilbert C4,0.0
22,Gilbert C3,0.0
22,Gilbert C1,1.0
22,Gilbert 7,1.0
22,Gilbert 5,0.0
22,Gilbert 4,0.0
22,Gilbert C2,0.0
22,Gilbert CT 9,0.0
22,Gilbert 8CC,1.0
22,Bergen 3,0.0
22,Bergen 2CC,0.469798658
22,Bergen 1CC,0.786982222
22,Burlington 092,1.0
22,Burlington 093,1.0
22,Burlington 124,1.0
22,Burlington 091,0.0
22,Burlington 112,0.0
22,Burlington 123,1.0
22,Burlington 113,1.0
22,Burlington 008,0.0
22,Burlington 122,1.0
22,Burlington 111,0.0
22,Burlington 094,0.0
22,Burlington 114,0.0
22,Burlington 121,1.0
22,Edison 32,0.0
22,Edison 34,0.0
22,Edison 13,0.0
22,Edison 31,0.0
22,Edison 24,0.0
22,Edison 14,0.0
22,Edison 33,0.0
22,Edison 21,0.0
22,Edison 12,0.0
22,Edison 11,0.0
22,Edison 22,0.0
22,Edison 23,0.0
22,Essex 123,0.0
22,Essex 122,0.0
22,Essex 114,0.0
22,Essex 103,0.0
22,Essex 121,0.0
22,Essex 101,1.0
22,Essex 9,1.0
22,Essex 104,1.0
22,Essex 124,0.0
22,Essex 112,0.0
22,Essex 111,0.0
22,Essex 113,0.0
22,Essex 102,1.0
22,Hudson 2,0.0
22,Kearney 133,1.0
22,Kearney 132,1.0
22,Kearney 134,1.0
22,Kearney 142,0.0
22,Kearney 124,1.0
22,Kearney 131,1.0
22,Kearney 09,0.0
22,Kearney 122,1.0
22,Kearney 121,0.022222273000000015
22,Kearney 141,0.0
22,Kearney 123,1.0
22,Linden 1,0.25664955700000003
22,Linden 2,0.774529622
22,Linden 8,1.0
22,Linden 7,0.0
22,Linden 6,1.0
22,Linden 5,0.0
22,Mercer 1,0.0
22,Mercer 2,0.0
22,Mercer 3,0.0
22,National Park,0.0
22,Salem 1,1.0
22,Salem 3,1.0
22,Salem 2,1.0
22,Sewaren 1,0.0
22,Sewaren 2,0.0
22,Sewaren 6,0.0
22,Sewaren 3,0.0
22,Sewaren 4,0.0
22,Vineland CT 11,1.0
22,Gaston 4,0.0
22,Gaston 2,0.0
22,Gaston 1,0.0
22,Gaston 3,1.0
22,Roanoke Rapids 1,1.0
22,Roanoke Rapids 3,1.0
22,Roanoke Rapids 4,1.0
22,Roanoke Rapids 2,1.0
22,Buxton 3,0.0
22,Buxton 1,0.0
22,Buxton 2,0.0
22,Buxton 5,0.0
22,Buxton 4,0.0
22,Cardinal 1,0.0
22,Cardinal 3,0.0
22,Cardinal 2,0.891666667
22,Beckjord 5,0.918487395
22,Beckjord GT 4,0.0
22,Beckjord GT 1,0.0
22,Beckjord 6,0.935714286
22,Beckjord 4,0.0
22,Beckjord GT 3,0.0
22,Beckjord GT 2,0.0
22,Dicks Creek 5,1.0
22,Dicks Creek 4,1.0
22,Dicks Creek 3,1.0
22,Dicks Creek 1,0.0
22,Miami Fort 6,0.0
22,Miami Fort GT 4,0.0
22,Miami Fort GT 3,0.0
22,Miami Fort 7,1.0
22,Miami Fort GT 5,1.0
22,Miami Fort 8,1.0
22,Miami Fort GT 6,1.0
22,Ashtabula 5,0.0
22,Avon Lake 7,1.0
22,Avon Lake 10,0.0
22,Avon Lake 9,1.0
22,Eastlake 2,1.0
22,Eastlake 6 CT,0.0
22,Eastlake 3,0.668965517
22,Eastlake 1,1.0
22,Lake Shore D2,0.0
22,Lake Shore 18,0.652985075
22,Lake Shore D1,0.0
22,Conesville 6,1.0
22,Conesville 4,1.0
22,Conesville 5,1.0
22,Picway 5,0.0
22,Tait GT 2,0.0
22,Tait GT 3,0.0
22,Tait GT 1,0.0
22,Tait D 4,0.0
22,Tait D 1,0.0
22,Tait D 3,0.28571440000000004
22,Tait D 2,0.0
22,Hutchings CT 7,0.0
22,Hutchings 3,0.0
22,Hutchings 6,0.0
22,Hutchings 1,0.0
22,Hutchings 2,0.0
22,Hutchings 5,0.0
22,Stuart 1,0.852991453
22,Stuart 4,0.924914684
22,Stuart 2,0.868600684
22,Stuart D 2,0.0
22,Stuart D 1,0.0
22,Stuart 3,0.0
22,Stuart D 4,0.0
22,Stuart D 3,0.0
22,Monument D 3,0.0
22,Monument D 5,0.0
22,Monument D 2,0.0
22,Monument D 1,0.0
22,Monument D 4,0.0
22,Sidney D 3,0.0
22,Sidney D 2,0.0
22,Sidney D 4,0.0
22,Sidney D 1,0.0
22,Sidney D 5,0.0
22,Yankee GT 4,0.0
22,Yankee GT 7,0.0
22,Yankee GT 5,0.0
22,Yankee GT 2,0.0
22,Yankee GT 1,0.0
22,Yankee GT 6,0.0
22,Yankee GT 3,0.0
22,Niles CT A,1.0
22,Burger B2,0.0
22,Burger B1,0.0
22,Burger A,0.0
22,Sammis B2,0.0
22,Sammis B3,0.0
22,Sammis 3,0.6944444439999999
22,Sammis 6,1.0
22,Sammis 2,1.0
22,Sammis 1,1.0
22,Sammis A,0.0
22,Sammis 5,0.966666667
22,Sammis B1,0.0
22,Sammis 4,1.0
22,Sammis B4,0.0
22,Sammis 7,1.0
22,West Lorain 2,0.0
22,West Lorain A (Beaver),1.0
22,West Lorain 4,0.0
22,West Lorain B (Beaver),0.0
22,West Lorain 5,0.0
22,West Lorain 3,0.0
22,West Lorain 6,1.0
22,Muskigum Rv 1,0.0
22,Muskigum Rv 2,0.0
22,Muskigum Rv 4,0.0
22,Muskigum Rv 5,1.0
22,Muskigum Rv 3,0.809138505
22,Kyger Creek 5,1.0
22,Kyger Creek 1,1.0
22,Kyger Creek 3,0.735121951
22,Kyger Creek 2,0.941262146
22,Kyger Creek 4,0.958737863
22,Bay Shore 1,0.0
22,Bay Shore CT,0.0
22,Richland 6,0.0
22,Richland 2,0.0
22,Richland 5,0.0
22,Richland 4,0.0
22,Richland 3,0.0
22,Richland 1,0.0
22,Stryker 1,0.0
22,Brunot Island 1A,1.0
22,Brunot Island 1B,0.0
22,Brunot Island 1C,0.0
22,Brunot Island 2B,0.0
22,Brunot Island 4,0.0
22,Brunot Island 2A,0.0
22,Brunot Island 3,0.0
22,Elrama 4,0.0
22,Elrama 1,0.0
22,Elrama 3,0.0
22,Elrama 2,0.0
22,Hamilton 1,1.0
22,Hunterstown 3,0.0
22,Hunterstown 2,1.0
22,Hunterstown 1,1.0
22,Mountain 2,0.0
22,Mountain 1,1.0
22,Orrtanna 1,1.0
22,Portland 4,1.0
22,Portland 1,0.0
22,Portland 2,0.0
22,Portland 3,1.0
22,Portland 5,1.0
22,Shawnee 1,0.0
22,Titus 5,1.0
22,Titus 4,1.0
22,Tolna 2,1.0
22,Tolna 1,1.0
22,York Haven Hydro,0.30000000000000004
22,Conemaugh Diesel B,0.0
22,Conemaugh Diesel D,0.0
22,Conemaugh Diesel A,0.0
22,Conemaugh 2,1.0
22,Conemaugh Diesel C,0.0
22,Conemaugh 1,1.0
22,Blossburg CT,0.0
22,Homer City 3,1.0
22,Homer City 2,0.602605863
22,Homer City 1,0.6629032260000001
22,Piney 2,1.0
22,Piney 1,1.0
22,Piney 3,1.0
22,Seward 1,0.961904762
22,Shawville 3,0.777777778
22,Shawville 7,0.0
22,Shawville 5,1.0
22,Shawville 1,0.868217031
22,Shawville 6,1.0
22,Shawville 4,0.0
22,Shawville 2,0.861538462
22,Warren CT,1.0
22,Keystone 2,1.0
22,Keystone Diesel 6,0.0
22,Keystone 1,1.0
22,Keystone Diesel 5,0.0
22,Keystone Diesel 3,0.0
22,Keystone Diesel 4,0.0
22,New Castle 5,1.0
22,New Castle 4,1.0
22,New Castle 3,1.0
22,New Castle EMD B,0.0
22,New Castle EMD A,1.0
22,Allentown 4,1.0
22,Allentown 2,1.0
22,Allentown 1,0.5555555560000001
22,Allentown 3,1.0
22,Brunner Island Diesel 1,0.0
22,Brunner Island Diesel 3,0.0
22,Brunner Island 2,1.0
22,Brunner Island 3,0.913333338
22,Brunner Island Diesel 2,0.0
22,Brunner Island 1,1.0
22,Fishbach 2,0.0
22,Fishbach 1,1.0
22,Harrisburg 1,0.0
22,Harrisburg 4,1.0
22,Harrisburg 3,0.0
22,Harrisburg 2,1.0
22,Harwood 1,1.0
22,Harwood 2,1.0
22,Holtwood 01,1.0
22,Holtwood 03,1.0
22,Holtwood 13,1.0
22,Holtwood 02,1.0
22,Holtwood 05,1.0
22,Holtwood 11,1.0
22,Holtwood 04,1.0
22,Holtwood 08,1.0
22,Holtwood 09,1.0
22,Holtwood 06,1.0
22,Holtwood 10,1.0
22,Holtwood 07,1.0
22,Jenkins(Georgetown) 2,0.0
22,Jenkins(Georgetown) 1,1.0
22,Lockhaven 1,0.0
22,Martins Creek CTG 3,0.0
22,Martins Creek CTG 4,0.0
22,Martins Creek 4,0.907058824
22,Martins Creek CTG 2,0.0
22,Martins Creek CTG 1,0.0
22,Martins Creek 3,0.44352941200000007
22,Montour 2,1.0
22,Montour 1,0.0013123520000000166
22,Montour ATG,0.0
22,Sunbury CTG 2,0.0
22,Sunbury Diesel 1,1.0
22,Sunbury Diesel 2,0.0
22,Sunbury 1,0.0
22,Sunbury CTG 1,0.0
22,Sunbury 2,0.0
22,Sunbury 4,0.0
22,Sunbury 3,0.0
22,Wallenpaupack 2,0.818181818
22,Wallenpaupack 1,0.818181818
22,West Shore 1,0.0
22,West Shore 2,0.0
22,Williamsport 1,0.0
22,Williamsport 2,0.0
22,Chester 9,1.0
22,Chester 8,1.0
22,Chester 7,1.0
22,Delaware 12,1.0
22,Delaware 11,1.0
22,Delaware 09,1.0
22,Delaware 10,1.0
22,Eddystone 10,1.0
22,Eddystone 30,1.0
22,Eddystone 20,0.0
22,Eddystone 04,0.0
22,Eddystone 40,0.0
22,Eddystone 03,0.04381578900000005
22,Falls 2,0.0
22,Falls 1,0.0
22,Falls 3,0.0
22,Moser 2,1.0
22,Moser 3,1.0
22,Moser 1,1.0
22,Muddy Run 2,1.0
22,Muddy Run 3,1.0
22,Muddy Run 1,1.0
22,Muddy Run 4,0.0
22,Muddy Run 5,1.0
22,Muddy Run 7,1.0
22,Muddy Run 8,0.0
22,Muddy Run 6,1.0
22,Peach Bottom 3,1.0
22,Peach Bottom 2,1.0
22,Richmond 91,1.0
22,Richmond 92,1.0
22,Schuylkill 10,1.0
22,Schuylkill 11,1.0
22,Southwark 6,1.0
22,Southwark 3,1.0
22,Southwark 4,1.0
22,Southwark 5,0.0
22,Safe Harbor 08,1.0
22,Safe Harbor 05,1.0
22,Safe Harbor 10,1.0
22,Safe Harbor 09,1.0
22,Safe Harbor 07,1.0
22,Safe Harbor 01,1.0
22,Safe Harbor 11,1.0
22,Safe Harbor 06,1.0
22,Safe Harbor 12,1.0
22,Safe Harbor 04,1.0
22,Safe Harbor 02,1.0
22,Safe Harbor 03,1.0
22,Hunlock 3,1.0
22,Hunlock 5,1.0
22,Hunlock 6,1.0
22,Cordell Hull 3,1.0
22,Cordell Hull 1,1.0
22,Cordell Hull 2,1.0
22,Dale Hollow 3,1.0
22,Dale Hollow 2,1.0
22,Dale Hollow 1,1.0
22,Old Hickory 1,1.0
22,Old Hickory 2,1.0
22,Old Hickory 3,1.0
22,Old Hickory 4,0.0
22,J Percy Priest,1.0
22,Buck 1,0.0
22,Buck 3,1.0
22,Buck 2,1.0
22,Byllesby 1,0.0
22,Byllesby 3,0.0
22,Byllesby 2,0.0
22,Byllesby 4,0.0
22,Claytor 2,0.0
22,Claytor 3,1.0
22,Claytor 4,1.0
22,Claytor 1,1.0
22,Clinch River 2,0.0
22,Clinch River 1,0.258509263
22,Clinch River 3,0.2154243859999999
22,Glen Lyn 5,0.0
22,Glen Lyn 6,0.75
22,Leesville 2,1.0
22,Leesville 1,1.0
22,Niagara 1,0.0
22,Niagara 2,0.0
22,Reusens 5,0.0
22,Reusens 2,0.0
22,Reusens 3,0.0
22,Reusens 4,0.0
22,Reusens 1,0.0
22,Smith Mtn 3,0.0
22,Smith Mtn 5,0.0
22,Smith Mtn 1,0.0
22,Smith Mtn 4,0.0
22,Smith Mtn 2,0.0
22,Bayview 16,0.76
22,Tasley 10,0.0
22,Bremo 3,0.0
22,Bremo 4,0.0
22,Chesterfield 6,1.0
22,Chesterfield 4,1.0
22,Chesterfield 3,1.0
22,Chesterfield 5,0.0
22,Chesterfield 7,1.0
22,Chesterfield 8,1.0
22,Cushaw 1,1.0
22,Low Moor GT 1,1.0
22,Low Moor GT 2,0.0
22,Low Moor GT 4,1.0
22,Low Moor GT 3,1.0
22,Northern Neck GT 2,0.0
22,Northern Neck GT 3,1.0
22,Northern Neck GT 1,0.0
22,Northern Neck GT 4,1.0
22,Chesapeake GT4,0.0
22,Chesapeake GT1,0.0
22,Chesapeake 1,1.0
22,Chesapeake 2,1.0
22,Chesapeake GT6,0.0
22,Chesapeake 4,1.0
22,Chesapeake 3,1.0
22,Chesapeake GT2,0.0
22,Possum Point GT 2,1.0
22,Possum Point GT 4,1.0
22,Possum Point GT 1,1.0
22,Possum Point 5,0.644671976
22,Possum Point GT 3,1.0
22,Possum Point 4,0.0
22,Possum Point 3,0.0
22,Possum Point GT 6,1.0
22,Possum Point GT 5,1.0
22,Possum Point 6,1.0
22,Surry 2,1.0
22,Surry 1,1.0
22,Yorktown 1,0.926380368
22,Yorktown 2,0.9244186050000001
22,Yorktown 3,0.920731707
22,Kerr Dam 2,1.0
22,Kerr Dam 5,1.0
22,Kerr Dam 4,1.0
22,Kerr Dam 3,1.0
22,Kerr Dam 6,1.0
22,Kerr Dam 7,1.0
22,Kerr Dam 1,1.0
22,Philpott 1,1.0
22,Philpott 3,1.0
22,Philpott 2,1.0
22,Joliet 7,1.0
22,Joliet 8,0.0
22,Amos 1,0.90625
22,Amos 3,0.0
22,Amos 2,1.0
22,Kanawha Rv 2,1.0
22,Kanawha Rv 1,1.0
22,Sporn 4,0.5064145849999999
22,Sporn 2,0.0
22,Sporn 1,0.34246572399999997
22,Sporn 3,0.924024641
22,WVU/MEA,0.94117648
22,Fort Martin 2,0.942790946
22,Fort Martin 1,0.956600362
22,Harrison 2,1.0
22,Harrison 3,1.0
22,Harrison 1,1.0
22,Kammer Block 200,1.0
22,Kammer 1,0.0
22,Kammer 3,0.0
22,Kammer 2,0.0
22,Mitchell (AEP) 1,0.5
22,Mitchell (AEP) 2,0.5625
22,Mount Storm 3,0.839552239
22,Mount Storm 2,1.0
22,Mount Storm GT 1,0.0
22,Mount Storm 1,1.0
22,Easton 21,1.0
22,Easton201,0.0
22,Easton 24,1.0
22,Easton202,0.0
22,Easton 23,1.0
22,Easton 204,1.0
22,Easton 22,1.0
22,Easton 203,1.0
22,Greenup 1,1.0
22,Greenup 2,0.0
22,Greenup 3,0.0
22,Glen Ferris 6 (Hawks Nest),0.0
22,Glen Ferris 2 (Hawks Nest),0.0
22,Glen Ferris 5 (Hawks Nest),0.0
22,Glen Ferris 1 (Hawks Nest),1.0
22,Glen Ferris 4 (Hawks Nest),0.0
22,Glen Ferris 3 (Hawks Nest),1.0
22,Glen Ferris 7 (Hawks Nest),1.0
22,Glen Ferris 8 (Hawks Nest),1.0
22,Hannibal Dam,1.0
22,NEPCO NUG,1.0
22,MH50 (Sunoil),0.0
22,York County RR NUG,0.17849466700000005
22,Archbald,1.0
22,PEI 5,0.0
22,Archbald 2,0.0
22,PEI 6,0.869565217
22,Paxton Creek NUG,0.07692333299999998
22,Newark Bay COGEN,1.0
22,Glatfelter NUG,1.0
22,Kimberly Clark,1.0
22,Bayonne COGEN NUG,1.0
22,Rosemary 1,0.727272727
22,Eagle Point COGEN NUG,0.0
22,Pottstown 1,0.19999999999999996
22,Westwood 1,1.0
22,Mobil NUG (BtM),0.0
22,MCRRF1,0.615384615
22,Covanta Fairfax 1 (Ogden Martin),0.823857143
22,Panther Creek NUG,1.0
22,Parlin ST1,0.0
22,Parlin CT1,0.0
22,Parlin CT2,0.0
22,Parlin ST2,0.0
22,Cumberland CT 2,1.0
22,Cumberland CT 1,1.0
22,Marcal NUG,0.0
22,Lancaster County RR NUG,0.533333333
22,Wheelabrator-Frackville NUG,0.0
22,Gloucester NUG,0.25
22,Northampton,1.0
22,ALD 6,1.0
22,PE Hydro,1.0
22,ALD 5,0.0
22,Union County Resource Recovery,1.0
22,Bellmeade,0.872659176
22,Scrubgrass NUG,1.0
22,Mecklenburg 1 (Buggs Is),1.0
22,Mecklenburg 2 (Buggs Is),1.0
22,Doswell CC2 (4Rivers5),1.0
22,Doswell CC1 (4Rivers5),1.0
22,Doswell CT (4Rivers1),1.0
22,Yough Dam NUG,1.0
22,I95 LF Phase I,0.966666667
22,Great Falls Hydro NUG,0.0
22,Elizabeth River 2,1.0
22,Elizabeth River 1,1.0
22,Elizabeth River 3,0.0
22,Pittsylvania (Hurt),0.86746988
22,North Wales D 1,0.0
22,Conemaugh Hydro NUG,0.4444445
22,Gude LF,1.0
22,Smith CT 3,1.0
22,Smith CT 10,1.0
22,Smith CT 5,1.0
22,Smith CT 6,1.0
22,Smith CT 1,0.0
22,Smith CT 4,1.0
22,Smith CT 7,1.0
22,Smith CT 9,1.0
22,Smith CT 2,1.0
22,Rensselaer Cogen,0.0
22,Roanoke Valley 1,1.0
22,Spruance 3 (Richmond),1.0
22,Spruance 1 (Richmond),1.0
22,Spruance 2 (Richmond),1.0
22,Spruance 4 (Richmond),1.0
22,Birchwood 1,1.0
22,Covanta Plymouth (Montenay),1.0
22,Schuylkill Energy NUG,1.0
22,Willamette (PennTech)(Domtar),1.0
22,Lakewood NUG,0.39361702100000007
22,Cat Tractor NUG,1.0
22,I95 LF Phase II,0.7
22,Wheelabrator Falls NUG,0.10416666699999999
22,Roanoke Valley 2,1.0
22,Dinwiddie Diesel,0.0
22,Weakley Diesel,0.0
22,Grays Ferry Cogen,0.644171779
22,Panda,0.0
22,Gordonsville 1 (So.Anna),1.0
22,Gordonsville 2 (So.Anna),1.0
22,Santeetlah 2,1.0
22,Santeetlah 1,1.0
22,Cheoah 5,0.0
22,Cheoah 4,1.0
22,Cheoah 3,1.0
22,Cheoah 1,1.0
22,Cheoah 2,1.0
22,Calderwood 2,1.0
22,Calderwood 1,1.0
22,Calderwood 3,1.0
22,Chilhowee 1,1.0
22,Chilhowee 2,1.0
22,Chilhowee 3,1.0
22,Keystone NUG,1.0
22,Manchester,1.0
22,Ocean County LF,1.0
22,Lakeview,0.7166665999999999
22,Rocky Road CT 33,0.0
22,Rocky Road CT 31,0.0
22,Rocky Road CT 34,0.0
22,Rocky Road CT 32,0.0
22,Madison 1,1.0
22,Kendall 2,1.0
22,Kendall 4,1.0
22,Kendall 3,1.0
22,Kendall 1,1.0
22,Bluegrass CT 2,0.0
22,Bluegrass CT 3,0.0
22,Bluegrass CT 1,0.0
22,Cordova ST 1,0.0
22,Cordova CT 2,0.0
22,Cordova CT 1,0.0
22,Ontelaunee ST 1,1.0
22,Ontelaunee CT 2,1.0
22,Ontelaunee CT 1,1.0
22,Springdale 1 (AE1),0.0
22,Springdale 2 (AE2),1.0
22,Foothills 5 (Zelda 5),1.0
22,Foothills 4 (Zelda 4),1.0
22,Elwood 4,0.0
22,Elwood 5,0.0
22,Elwood 8,0.0
22,Elwood 7,0.0
22,Elwood 1,1.0
22,Elwood 2,1.0
22,Elwood 3,0.0
22,Elwood 9,0.0
22,Elwood 6,0.0
22,Morris CT1 (Equistar),1.0
22,Morris CT2 (Equistar),1.0
22,Morris ST1 (Equistar),1.0
22,Morris CT3 (Equistar),1.0
22,Greenville 1,0.0
22,Greenville 2,0.0
22,Greenville 3,0.0
22,Greenville 4,0.0
22,Liberty CT2,0.0
22,Liberty CT1,1.0
22,Liberty CC3,0.49151027700000005
22,Handsome Lake 2,0.0
22,Handsome Lake 1,0.0
22,Handsome Lake 3,0.0
22,Handsome Lake 5,0.0
22,Handsome Lake 4,0.0
22,Lee County 8,0.0
22,Lee County 7,0.0
22,Lee County 5,0.0
22,Lee County 1,0.0
22,Lee County 6,0.0
22,Lee County 2,1.0
22,Lee County 3,1.0
22,Lee County 4,1.0
22,Rockford 1/11,0.0
22,Rockford 1/12,0.0
22,Red Oak Plant,1.0
22,Darby 1,0.0
22,Darby 5,0.0
22,Darby 3,0.0
22,Darby 6,0.0
22,Darby 2,0.0
22,Darby 4,0.0
22,Tait GT 7,0.0
22,Tait GT 4,0.0
22,Tait GT 6,0.0
22,Tait GT 5,0.0
22,University Park 3 CT (South),0.0
22,University Park 1 CT (South),0.0
22,University Park 2 CT (South),0.0
22,University Park 5 CT (South),0.0
22,University Park 4 CT (South),0.0
22,University Park 6 CT (South),0.0
22,Crete CT 4,1.0
22,Crete CT 2,0.0
22,Crete CT 1,0.0
22,Crete CT 3,1.0
22,Ceredo 6,1.0
22,Ceredo 4,0.0
22,Ceredo 3,1.0
22,Ceredo 2,1.0
22,Ceredo 1,1.0
